period,party,label_l3,meeting_count,mention_count,party_meetings,party_total_chars,meeting_presence_rate,mentions_per_10k_chars
2019-Q4,기본소득당,정보시스템통합관리,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,정부의전,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,정부혁신,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,조직관리,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,지방세,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,지방재정,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,지방행정,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,지역균형발전,0,0,0,0,0.0,0.0
2019-Q4,기본소득당,청사관리,0,0,0,0,0.0,0.0
2019-Q4,더불어민주당,국가기록물,0,0,8,517866,0.0,0.0
2019-Q4,더불어민주당,국가적중장기과제추진·지원,0,0,8,517866,0.0,0.0
2019-Q4,더불어민주당,국민안전행정지원,4,869,8,517866,0.5,16.780403
2019-Q4,더불어민주당,복구지원,1,31,8,517866,0.125,0.59861
2019-Q4,더불어민주당,비상대비,0,0,8,517866,0.0,0.0
2019-Q4,더불어민주당,안전및재난,2,433,8,517866,0.25,8.361236
2019-Q4,더불어민주당,안전행정행정지원,3,58,8,517866,0.375,1.119981
2019-Q4,더불어민주당,이북5도,0,0,8,517866,0.0,0.0
2019-Q4,더불어민주당,자치인력개발,0,0,8,517866,0.0,0.0
2019-Q4,더불어민주당,재난예방,2,213,8,517866,0.25,4.113033
2019-Q4,더불어민주당,전자정부,1,31,8,517866,0.125,0.59861
2019-Q4,더불어민주당,정보시스템통합관리,1,69,8,517866,0.125,1.332391
2019-Q4,더불어민주당,정부의전,2,149,8,517866,0.25,2.877192
2019-Q4,더불어민주당,정부혁신,3,422,8,517866,0.375,8.148826
2019-Q4,더불어민주당,조직관리,0,0,8,517866,0.0,0.0
2019-Q4,더불어민주당,지방세,2,676,8,517866,0.25,13.05357
2019-Q4,더불어민주당,지방재정,5,927,8,517866,0.625,17.900383
2019-Q4,더불어민주당,지방행정,1,31,8,517866,0.125,0.59861
2019-Q4,더불어민주당,지역균형발전,1,31,8,517866,0.125,0.59861
2019-Q4,더불어민주당,청사관리,0,0,8,517866,0.0,0.0
2019-Q4,미래통합당,국가기록물,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,국민안전행정지원,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,복구지원,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,비상대비,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,안전및재난,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,안전행정행정지원,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,이북5도,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,자치인력개발,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,재난예방,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,전자정부,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,정보시스템통합관리,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,정부의전,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,정부혁신,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,조직관리,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,지방세,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,지방재정,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,지방행정,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,지역균형발전,0,0,0,0,0.0,0.0
2019-Q4,미래통합당,청사관리,0,0,0,0,0.0,0.0
2019-Q4,미분류,국가기록물,0,0,6,317271,0.0,0.0
2019-Q4,미분류,국가적중장기과제추진·지원,0,0,6,317271,0.0,0.0
2019-Q4,미분류,국민안전행정지원,4,753,6,317271,0.666667,23.733654
2019-Q4,미분류,복구지원,1,10,6,317271,0.166667,0.315188
2019-Q4,미분류,비상대비,0,0,6,317271,0.0,0.0
2019-Q4,미분류,안전및재난,2,51,6,317271,0.333333,1.607459
2019-Q4,미분류,안전행정행정지원,1,33,6,317271,0.166667,1.04012
2019-Q4,미분류,이북5도,0,0,6,317271,0.0,0.0
2019-Q4,미분류,자치인력개발,0,0,6,317271,0.0,0.0
2019-Q4,미분류,재난예방,2,16,6,317271,0.333333,0.504301
2019-Q4,미분류,전자정부,1,10,6,317271,0.166667,0.315188
2019-Q4,미분류,정보시스템통합관리,1,39,6,317271,0.166667,1.229233
2019-Q4,미분류,정부의전,2,149,6,317271,0.333333,4.696301
2019-Q4,미분류,정부혁신,3,158,6,317271,0.5,4.97997
2019-Q4,미분류,조직관리,0,0,6,317271,0.0,0.0
2019-Q4,미분류,지방세,2,352,6,317271,0.333333,11.094616
2019-Q4,미분류,지방재정,5,899,6,317271,0.833333,28.335398
2019-Q4,미분류,지방행정,1,10,6,317271,0.166667,0.315188
2019-Q4,미분류,지역균형발전,1,10,6,317271,0.166667,0.315188
2019-Q4,미분류,청사관리,0,0,6,317271,0.0,0.0
2019-Q4,새누리당,국가기록물,0,0,6,294981,0.0,0.0
2019-Q4,새누리당,국가적중장기과제추진·지원,0,0,6,294981,0.0,0.0
2019-Q4,새누리당,국민안전행정지원,4,454,6,294981,0.666667,15.390822
2019-Q4,새누리당,복구지원,1,1,6,294981,0.166667,0.0339
2019-Q4,새누리당,비상대비,0,0,6,294981,0.0,0.0
2019-Q4,새누리당,안전및재난,2,109,6,294981,0.333333,3.695153
2019-Q4,새누리당,안전행정행정지원,1,19,6,294981,0.166667,0.644109
2019-Q4,새누리당,이북5도,0,0,6,294981,0.0,0.0
2019-Q4,새누리당,자치인력개발,0,0,6,294981,0.0,0.0
2019-Q4,새누리당,재난예방,2,39,6,294981,0.333333,1.322119
2019-Q4,새누리당,전자정부,1,1,6,294981,0.166667,0.0339
2019-Q4,새누리당,정보시스템통합관리,1,33,6,294981,0.166667,1.118716
2019-Q4,새누리당,정부의전,1,61,6,294981,0.166667,2.06793
2019-Q4,새누리당,정부혁신,2,118,6,294981,0.333333,4.000258
2019-Q4,새누리당,조직관리,0,0,6,294981,0.0,0.0
2019-Q4,새누리당,지방세,2,268,6,294981,0.333333,9.085331
2019-Q4,새누리당,지방재정,5,496,6,294981,0.833333,16.814642
2019-Q4,새누리당,지방행정,1,1,6,294981,0.166667,0.0339
2019-Q4,새누리당,지역균형발전,1,1,6,294981,0.166667,0.0339
2019-Q4,새누리당,청사관리,0,0,6,294981,0.0,0.0
2019-Q4,새로운미래,국가기록물,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,국민안전행정지원,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,복구지원,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,비상대비,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,안전및재난,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,안전행정행정지원,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,이북5도,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,자치인력개발,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,재난예방,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,전자정부,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,정보시스템통합관리,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,정부의전,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,정부혁신,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,조직관리,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,지방세,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,지방재정,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,지방행정,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,지역균형발전,0,0,0,0,0.0,0.0
2019-Q4,새로운미래,청사관리,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,국가기록물,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,국민안전행정지원,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,복구지원,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,비상대비,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,안전및재난,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,안전행정행정지원,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,이북5도,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,자치인력개발,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,재난예방,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,전자정부,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,정보시스템통합관리,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,정부의전,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,정부혁신,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,조직관리,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,지방세,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,지방재정,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,지방행정,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,지역균형발전,0,0,0,0,0.0,0.0
2019-Q4,열린민주당,청사관리,0,0,0,0,0.0,0.0
2019-Q4,정의당,국가기록물,0,0,0,0,0.0,0.0
2019-Q4,정의당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2019-Q4,정의당,국민안전행정지원,0,0,0,0,0.0,0.0
2019-Q4,정의당,복구지원,0,0,0,0,0.0,0.0
2019-Q4,정의당,비상대비,0,0,0,0,0.0,0.0
2019-Q4,정의당,안전및재난,0,0,0,0,0.0,0.0
2019-Q4,정의당,안전행정행정지원,0,0,0,0,0.0,0.0
2019-Q4,정의당,이북5도,0,0,0,0,0.0,0.0
2019-Q4,정의당,자치인력개발,0,0,0,0,0.0,0.0
2019-Q4,정의당,재난예방,0,0,0,0,0.0,0.0
2019-Q4,정의당,전자정부,0,0,0,0,0.0,0.0
2019-Q4,정의당,정보시스템통합관리,0,0,0,0,0.0,0.0
2019-Q4,정의당,정부의전,0,0,0,0,0.0,0.0
2019-Q4,정의당,정부혁신,0,0,0,0,0.0,0.0
2019-Q4,정의당,조직관리,0,0,0,0,0.0,0.0
2019-Q4,정의당,지방세,0,0,0,0,0.0,0.0
2019-Q4,정의당,지방재정,0,0,0,0,0.0,0.0
2019-Q4,정의당,지방행정,0,0,0,0,0.0,0.0
2019-Q4,정의당,지역균형발전,0,0,0,0,0.0,0.0
2019-Q4,정의당,청사관리,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,국가기록물,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,국민안전행정지원,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,복구지원,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,비상대비,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,안전및재난,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,안전행정행정지원,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,이북5도,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,자치인력개발,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,재난예방,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,전자정부,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,정보시스템통합관리,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,정부의전,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,정부혁신,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,조직관리,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,지방세,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,지방재정,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,지방행정,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,지역균형발전,0,0,0,0,0.0,0.0
2019-Q4,조국혁신당,청사관리,0,0,0,0,0.0,0.0
2019-Q4,진보당,국가기록물,0,0,0,0,0.0,0.0
2019-Q4,진보당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2019-Q4,진보당,국민안전행정지원,0,0,0,0,0.0,0.0
2019-Q4,진보당,복구지원,0,0,0,0,0.0,0.0
2019-Q4,진보당,비상대비,0,0,0,0,0.0,0.0
2019-Q4,진보당,안전및재난,0,0,0,0,0.0,0.0
2019-Q4,진보당,안전행정행정지원,0,0,0,0,0.0,0.0
2019-Q4,진보당,이북5도,0,0,0,0,0.0,0.0
2019-Q4,진보당,자치인력개발,0,0,0,0,0.0,0.0
2019-Q4,진보당,재난예방,0,0,0,0,0.0,0.0
2019-Q4,진보당,전자정부,0,0,0,0,0.0,0.0
2019-Q4,진보당,정보시스템통합관리,0,0,0,0,0.0,0.0
2019-Q4,진보당,정부의전,0,0,0,0,0.0,0.0
2019-Q4,진보당,정부혁신,0,0,0,0,0.0,0.0
2019-Q4,진보당,조직관리,0,0,0,0,0.0,0.0
2019-Q4,진보당,지방세,0,0,0,0,0.0,0.0
2019-Q4,진보당,지방재정,0,0,0,0,0.0,0.0
2019-Q4,진보당,지방행정,0,0,0,0,0.0,0.0
2019-Q4,진보당,지역균형발전,0,0,0,0,0.0,0.0
2019-Q4,진보당,청사관리,0,0,0,0,0.0,0.0
2020-Q1,국민의당,국가기록물,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,국가적중장기과제추진·지원,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,국민안전행정지원,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,복구지원,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,비상대비,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,안전및재난,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,안전행정행정지원,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,이북5도,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,자치인력개발,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,재난예방,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,전자정부,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,정보시스템통합관리,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,정부의전,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,정부혁신,1,8,1,1363,1.0,58.694057
2020-Q1,국민의당,조직관리,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,지방세,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,지방재정,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,지방행정,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,지역균형발전,0,0,1,1363,0.0,0.0
2020-Q1,국민의당,청사관리,0,0,1,1363,0.0,0.0
2020-Q1,국민의힘,국가기록물,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,국민안전행정지원,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,복구지원,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,비상대비,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,안전및재난,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,안전행정행정지원,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,이북5도,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,자치인력개발,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,재난예방,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,전자정부,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,정보시스템통합관리,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,정부의전,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,정부혁신,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,조직관리,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,지방세,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,지방재정,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,지방행정,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,지역균형발전,0,0,0,0,0.0,0.0
2020-Q1,국민의힘,청사관리,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,국가기록물,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,국민안전행정지원,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,복구지원,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,비상대비,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,안전및재난,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,안전행정행정지원,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,이북5도,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,자치인력개발,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,재난예방,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,전자정부,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,정보시스템통합관리,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,정부의전,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,정부혁신,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,조직관리,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,지방세,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,지방재정,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,지방행정,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,지역균형발전,0,0,0,0,0.0,0.0
2020-Q1,기본소득당,청사관리,0,0,0,0,0.0,0.0
2020-Q1,더불어민주당,국가기록물,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,국가적중장기과제추진·지원,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,국민안전행정지원,1,110,5,85722,0.2,12.832178
2020-Q1,더불어민주당,복구지원,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,비상대비,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,안전및재난,1,55,5,85722,0.2,6.416089
2020-Q1,더불어민주당,안전행정행정지원,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,이북5도,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,자치인력개발,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,재난예방,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,전자정부,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,정보시스템통합관리,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,정부의전,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,정부혁신,4,138,5,85722,0.8,16.098551
2020-Q1,더불어민주당,조직관리,1,1,5,85722,0.2,0.116656
2020-Q1,더불어민주당,지방세,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,지방재정,2,254,5,85722,0.4,29.630667
2020-Q1,더불어민주당,지방행정,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,지역균형발전,0,0,5,85722,0.0,0.0
2020-Q1,더불어민주당,청사관리,0,0,5,85722,0.0,0.0
2020-Q1,미래통합당,국가기록물,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,국민안전행정지원,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,복구지원,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,비상대비,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,안전및재난,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,안전행정행정지원,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,이북5도,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,자치인력개발,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,재난예방,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,전자정부,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,정보시스템통합관리,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,정부의전,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,정부혁신,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,조직관리,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,지방세,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,지방재정,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,지방행정,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,지역균형발전,0,0,0,0,0.0,0.0
2020-Q1,미래통합당,청사관리,0,0,0,0,0.0,0.0
2020-Q1,미분류,국가기록물,0,0,5,20978,0.0,0.0
2020-Q1,미분류,국가적중장기과제추진·지원,0,0,5,20978,0.0,0.0
2020-Q1,미분류,국민안전행정지원,1,20,5,20978,0.2,9.533797
2020-Q1,미분류,복구지원,0,0,5,20978,0.0,0.0
2020-Q1,미분류,비상대비,0,0,5,20978,0.0,0.0
2020-Q1,미분류,안전및재난,1,10,5,20978,0.2,4.766899
2020-Q1,미분류,안전행정행정지원,0,0,5,20978,0.0,0.0
2020-Q1,미분류,이북5도,0,0,5,20978,0.0,0.0
2020-Q1,미분류,자치인력개발,0,0,5,20978,0.0,0.0
2020-Q1,미분류,재난예방,0,0,5,20978,0.0,0.0
2020-Q1,미분류,전자정부,0,0,5,20978,0.0,0.0
2020-Q1,미분류,정보시스템통합관리,0,0,5,20978,0.0,0.0
2020-Q1,미분류,정부의전,0,0,5,20978,0.0,0.0
2020-Q1,미분류,정부혁신,3,113,5,20978,0.6,53.865955
2020-Q1,미분류,조직관리,0,0,5,20978,0.0,0.0
2020-Q1,미분류,지방세,0,0,5,20978,0.0,0.0
2020-Q1,미분류,지방재정,2,38,5,20978,0.4,18.114215
2020-Q1,미분류,지방행정,0,0,5,20978,0.0,0.0
2020-Q1,미분류,지역균형발전,0,0,5,20978,0.0,0.0
2020-Q1,미분류,청사관리,0,0,5,20978,0.0,0.0
2020-Q1,새누리당,국가기록물,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,국가적중장기과제추진·지원,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,국민안전행정지원,1,56,4,29184,0.25,19.188596
2020-Q1,새누리당,복구지원,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,비상대비,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,안전및재난,1,28,4,29184,0.25,9.594298
2020-Q1,새누리당,안전행정행정지원,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,이북5도,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,자치인력개발,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,재난예방,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,전자정부,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,정보시스템통합관리,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,정부의전,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,정부혁신,2,46,4,29184,0.5,15.762061
2020-Q1,새누리당,조직관리,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,지방세,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,지방재정,2,42,4,29184,0.5,14.391447
2020-Q1,새누리당,지방행정,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,지역균형발전,0,0,4,29184,0.0,0.0
2020-Q1,새누리당,청사관리,0,0,4,29184,0.0,0.0
2020-Q1,새로운미래,국가기록물,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,국민안전행정지원,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,복구지원,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,비상대비,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,안전및재난,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,안전행정행정지원,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,이북5도,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,자치인력개발,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,재난예방,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,전자정부,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,정보시스템통합관리,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,정부의전,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,정부혁신,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,조직관리,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,지방세,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,지방재정,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,지방행정,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,지역균형발전,0,0,0,0,0.0,0.0
2020-Q1,새로운미래,청사관리,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,국가기록물,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,국민안전행정지원,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,복구지원,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,비상대비,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,안전및재난,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,안전행정행정지원,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,이북5도,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,자치인력개발,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,재난예방,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,전자정부,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,정보시스템통합관리,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,정부의전,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,정부혁신,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,조직관리,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,지방세,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,지방재정,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,지방행정,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,지역균형발전,0,0,0,0,0.0,0.0
2020-Q1,열린민주당,청사관리,0,0,0,0,0.0,0.0
2020-Q1,정의당,국가기록물,0,0,0,0,0.0,0.0
2020-Q1,정의당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2020-Q1,정의당,국민안전행정지원,0,0,0,0,0.0,0.0
2020-Q1,정의당,복구지원,0,0,0,0,0.0,0.0
2020-Q1,정의당,비상대비,0,0,0,0,0.0,0.0
2020-Q1,정의당,안전및재난,0,0,0,0,0.0,0.0
2020-Q1,정의당,안전행정행정지원,0,0,0,0,0.0,0.0
2020-Q1,정의당,이북5도,0,0,0,0,0.0,0.0
2020-Q1,정의당,자치인력개발,0,0,0,0,0.0,0.0
2020-Q1,정의당,재난예방,0,0,0,0,0.0,0.0
2020-Q1,정의당,전자정부,0,0,0,0,0.0,0.0
2020-Q1,정의당,정보시스템통합관리,0,0,0,0,0.0,0.0
2020-Q1,정의당,정부의전,0,0,0,0,0.0,0.0
2020-Q1,정의당,정부혁신,0,0,0,0,0.0,0.0
2020-Q1,정의당,조직관리,0,0,0,0,0.0,0.0
2020-Q1,정의당,지방세,0,0,0,0,0.0,0.0
2020-Q1,정의당,지방재정,0,0,0,0,0.0,0.0
2020-Q1,정의당,지방행정,0,0,0,0,0.0,0.0
2020-Q1,정의당,지역균형발전,0,0,0,0,0.0,0.0
2020-Q1,정의당,청사관리,0,0,0,0,0.0,0.0
2020-Q1,조국혁신당,국가기록물,0,0,0,0,0.0,0.0
2020-Q1,조국혁신당,국가적중장기과제추진·지원,0,0,0,0,0.0,0.0
2020-Q1,조국혁신당,국민안전행정지원,0,0,0,0,0.0,0.0
2020-Q1,조국혁신당,복구지원,0,0,0,0,0.0,0.0
